,score,word
locked,0.0002757724200709056,locked
heavy,0.0002757234869103098,heavy
jake,0.00027567175128388277,jake
darren,0.000275658953089292,darren
age,0.0002755010728663294,age
vaibhav,0.0002753607637501138,vaibhav
mariner,0.00027507357129863565,mariner
original,0.00027472037919485184,original
definite,0.0002745192640394248,definite
roku,0.0002743666441120258,roku
dawn,0.00027423619532411465,dawn
forgotten,0.0002741781352351024,forgotten
defiantly,0.0002735947732989217,defiantly
el,0.00027331559648124975,el
whatsoever,0.0002732644253209497,whatsoever
diverse,0.0002732065114153646,diverse
played,0.00027269816156736483,played
certain,0.000272473219878586,certain
daniela,0.00027243012192216756,daniela
edge,0.0002724287339511545,edge
toaster,0.00027206109729711767,toaster
climb,0.00027185534089173573,climb
mimi,0.0002715792863755074,mimi
century,0.00027147021434731973,century
abby,0.00027141906670939594,abby
charge,0.00027081090630320205,charge
realized,0.0002705492159845207,realized
respite,0.0002702906568965334,respite
pcc,0.0002701682687742414,pcc
active,0.0002700707445293955,active
owen,0.0002697043428886434,owen
carry,0.00026939256165829124,carry
glen,0.0002692831983873378,glen
unless,0.00026916787805826635,unless
bunny,0.00026910552813793286,bunny
wheel,0.00026902593673098135,wheel
reserve,0.0002689765887515929,reserve
everybody,0.0002689410029313139,everybody
bustling,0.00026889745295661025,bustling
rainer,0.0002686124639885307,rainer
andra,0.00026855630295807544,andra
explaining,0.00026849588698591695,explaining
uphill,0.0002683667919207185,uphill
puppy,0.0002681338042646282,puppy
complain,0.0002681034031366639,complain
someday,0.0002679298126473219,someday
watched,0.00026776532446907573,watched
gate,0.0002676106738288177,gate
careful,0.000267546666114014,careful
kabir,0.00026735062703762714,kabir
enthusiastic,0.0002672364360420343,enthusiastic
raining,0.00026698980519926265,raining
sharan,0.00026662853124837156,sharan
zero,0.0002665788700434213,zero
carpet,0.000266541108303483,carpet
flying,0.00026612265156236123,flying
wise,0.0002654540908115827,wise
gallery,0.00026481646261718487,gallery
lamp,0.0002645795633722683,lamp
warmer,0.0002642142242833964,warmer
thin,0.00026420390655536004,thin
twin,0.0002640826845503966,twin
marianne,0.00026385063088965263,marianne
originally,0.00026359670832199665,originally
august,0.0002635081090957036,august
following,0.00026340376103886387,following
joes,0.000263344598921248,joes
nicolas,0.0002627334071804931,nicolas
slight,0.0002625849372294501,slight
beauty,0.0002622026945612401,beauty
practical,0.00026192389159422744,practical
jeannette,0.0002616957257258184,jeannette
difference,0.00026143688655697565,difference
genuine,0.0002613994746492708,genuine
sunrise,0.00026129235467921996,sunrise
jyoti,0.0002607477888199077,jyoti
lincoln,0.00026066328924388357,lincoln
accepted,0.00026061056123806133,accepted
kurt,0.00026059868268287655,kurt
regularly,0.0002599498434164475,regularly
comforter,0.00025983092300920326,comforter
channel,0.00025925026052272144,channel
camping,0.0002590230045917802,camping
sport,0.0002588227634972301,sport
italian,0.00025839584915305876,italian
bean,0.00025823079733647205,bean
earth,0.00025809205373680675,earth
jil,0.00025771525939375143,jil
larry,0.0002572605333054778,larry
lover,0.00025712371024087924,lover
croissant,0.0002571143682933611,croissant
father,0.00025710422960933336,father
danny,0.00025685230051668577,danny
locate,0.000256810232627878,locate
magnificent,0.0002567950068915794,magnificent
kathy,0.0002567760510412345,kathy
tool,0.0002565595880392426,tool
discovered,0.0002565000189960665,discovered
join,0.00025643035816425713,join
amelia,0.00025619797618658903,amelia
agreed,0.0002559260920332909,agreed
hairdryer,0.0002559127184341025,hairdryer
river,0.000255912555979367,river
begin,0.0002557447262934505,begin
asleep,0.0002551714351512141,asleep
support,0.00025510389263264273,support
aquarium,0.00025494698531226356,aquarium
wandering,0.0002549163919369085,wandering
hermitage,0.00025487766693286406,hermitage
wealth,0.0002545187107468592,wealth
festival,0.0002545150893450037,festival
approachable,0.00025428069487908533,approachable
proved,0.0002539507233196987,proved
thai,0.00025394818749839267,thai
helpfull,0.00025389942774136547,helpfull
forth,0.0002538163701790123,forth
peggy,0.000253517310669525,peggy
power,0.0002534280948315573,power
cyndy,0.00025327194912250114,cyndy
jacuzzi,0.0002532597331304703,jacuzzi
packet,0.0002531037806268986,packet
shelf,0.00025301380257813704,shelf
unforgettable,0.00025295288405648885,unforgettable
wherever,0.00025283190307833923,wherever
deborah,0.0002527976800867789,deborah
duck,0.0002527263770037591,duck
inspiring,0.0002522932230673124,inspiring
jam,0.00025224242023634574,jam
bothered,0.000251997972346647,bothered
fold,0.0002518326153715816,fold
cecilia,0.00025181569247565816,cecilia
blow,0.00025174000458998196,blow
football,0.0002512035615915668,football
bunk,0.00025081132306409857,bunk
dirty,0.00025048601588223207,dirty
cookware,0.00025048173132606605,cookware
slipper,0.00025028956200310996,slipper
pat,0.0002497588340016815,pat
ticket,0.00024942770916524273,ticket
vera,0.0002492609364754904,vera
shauna,0.00024915728644125636,shauna
unbelievable,0.0002489897186034087,unbelievable
generously,0.00024865812091343304,generously
noel,0.00024787893737814097,noel
opinion,0.0002478342198028038,opinion
honest,0.00024743557019105096,honest
classic,0.000247123253427105,classic
benefit,0.0002470989457576191,benefit
printed,0.00024656910246580356,printed
outlet,0.0002464956195861715,outlet
labeled,0.00024646629298657937,labeled
jane,0.00024637994729142994,jane
logan,0.00024624048392047785,logan
correspondence,0.00024591352916358334,correspondence
fianc,0.0002458905669296623,fianc
yissie,0.00024588797176958236,yissie
ravenna,0.00024570611600349375,ravenna
unbelievably,0.00024525733554369236,unbelievably
cocktail,0.0002451527615911476,cocktail
sanctuary,0.0002451189899208339,sanctuary
customer,0.0002450832836093706,customer
cameron,0.0002448157486814272,cameron
townhome,0.0002446326911886793,townhome
truck,0.0002445300748392268,truck
neil,0.0002445007016152233,neil
pamela,0.0002444633663652038,pamela
fortunate,0.0002444447475250848,fortunate
la,0.0002443875955675823,la
alot,0.0002442293641564627,alot
kirsten,0.0002442128940410155,kirsten
traci,0.0002442109170905669,traci
didnt,0.00024340064406726242,didnt
apart,0.00024336726780715474,apart
hub,0.0002433578323785048,hub
gina,0.00024327912554110518,gina
rapid,0.00024274922461400318,rapid
interview,0.00024269066363376027,interview
contained,0.00024259997031636613,contained
espresso,0.00024241102130264597,espresso
personalized,0.0002422577774300595,personalized
social,0.0002422097410618004,social
trish,0.00024210957799269796,trish
till,0.00024201901763269983,till
degree,0.00024189151560602667,degree
emergency,0.00024180661057353055,emergency
cooler,0.00024173896701638873,cooler
san,0.00024168476056305393,san
cheaper,0.0002416343429775065,cheaper
dollar,0.00024163022817101664,dollar
asian,0.00024160562982118676,asian
culture,0.00024149764870110623,culture
jeffrey,0.00024133767812280338,jeffrey
graduation,0.00024113136983606795,graduation
fiance,0.00024094926294008413,fiance
telling,0.00024092762399820347,telling
deep,0.00024079239213528882,deep
disappoint,0.00024073645865741258,disappoint
assistant,0.00024073403336014938,assistant
lars,0.00024051401924497445,lars
lockbox,0.00024050606129936086,lockbox
interstate,0.00024041817359075825,interstate
thomas,0.00024033553761967314,thomas
lightrail,0.00024031770876328993,lightrail
suburb,0.00024026351208750966,suburb
ethan,0.00023990858407825803,ethan
crowded,0.00023984967808345602,crowded
exercise,0.00023948786965027105,exercise
nelda,0.0002394403036218863,nelda
navigating,0.00023935706614103603,navigating
exploration,0.00023924962781087444,exploration
teeny,0.00023921259409906745,teeny
celebrate,0.00023894745004171623,celebrate
charlie,0.0002388735665098348,charlie
arranging,0.0002386853137363337,arranging
length,0.00023856799252677552,length
giant,0.00023835046641188177,giant
constantly,0.0002383279983520888,constantly
baseball,0.00023827630228894232,baseball
duplex,0.00023827065333837527,duplex
louise,0.00023825097696988665,louise
temporary,0.00023803010345054272,temporary
pointed,0.00023791420329262933,pointed
dedicated,0.00023790784625014142,dedicated
arena,0.00023770296079504127,arena
gretchen,0.0002373374155691477,gretchen
sunlight,0.00023727042016398654,sunlight
page,0.00023723144987740127,page
extend,0.00023716071441435353,extend
pride,0.0002371134244584782,pride
grandson,0.00023710825196512035,grandson
hectic,0.00023687475869633892,hectic
plum,0.00023646823833369486,plum
pie,0.00023640837331421742,pie
equiped,0.00023608208947867345,equiped
karla,0.00023607663209386105,karla
loving,0.00023585439507851206,loving
preparing,0.00023563150915350905,preparing
disturb,0.00023559790007176217,disturb
entirely,0.00023555870770217415,entirely
soda,0.0002353194629427279,soda
suitable,0.00023528923778645648,suitable
jes,0.00023525041947224586,jes
entertaining,0.00023520719236929538,entertaining
inconvenience,0.00023518611827577846,inconvenience
teresa,0.000234554019546768,teresa
followed,0.00023441710506564027,followed
assortment,0.00023408524956011615,assortment
independent,0.00023407909188272915,independent
piano,0.00023406481530958973,piano
timing,0.0002340155936075689,timing
landing,0.00023371675627318773,landing
angel,0.00023359573484937416,angel
catching,0.00023354838110736936,catching
hanger,0.0002331145860186588,hanger
allergy,0.00023270460807882685,allergy
gathering,0.00023269001303391832,gathering
junction,0.0002326704985321098,junction
responsible,0.00023238575226539366,responsible
biggest,0.00023231591005623163,biggest
blind,0.00023228740707223895,blind
kumail,0.00023201145135717512,kumail
holly,0.00023200258664851973,holly
messaging,0.00023172901780289104,messaging
sandwich,0.0002313025041418144,sandwich
heaven,0.00023082268962504735,heaven
depending,0.00023068345479830527,depending
putting,0.00022991968283078397,putting
hood,0.00022990381273254999,hood
woodland,0.00022959893258994436,woodland
include,0.00022940482622205795,include
unusually,0.00022939533417481626,unusually
underground,0.00022909742163620367,underground
champagne,0.00022896030874861766,champagne
desired,0.00022878258205707308,desired
housing,0.0002286287273316039,housing
mainly,0.00022819038797157365,mainly
trash,0.00022816807959735415,trash
orderly,0.00022780414483364824,orderly
secret,0.0002276637491205512,secret
lynn,0.0002274388921340844,lynn
rustic,0.00022708908544347698,rustic
practically,0.00022705782219615636,practically
overlook,0.0002270268965910822,overlook
thus,0.00022698790070890517,thus
clif,0.00022668840792256306,clif
industrial,0.00022666241529835862,industrial
renter,0.0002266512231206072,renter
suggesting,0.00022653999332712893,suggesting
transition,0.0002265157012247245,transition
btw,0.0002265084302431902,btw
chic,0.00022604829679111527,chic
entering,0.00022603338661790793,entering
nat,0.0002259042124100387,nat
airb,0.00022584474465022237,airb
rare,0.00022583818210825566,rare
reccomend,0.00022571855470244413,reccomend
vegan,0.00022558684660030134,vegan
effortless,0.00022532041960353068,effortless
decide,0.00022495951221474607,decide
pit,0.00022490422473599994,pit
emerald,0.00022459207455174238,emerald
tile,0.00022457706834711085,tile
grand,0.0002244405394322926,grand
write,0.00022435167407082416,write
broken,0.0002243338323577632,broken
fascinating,0.00022378465847995704,fascinating
hr,0.00022353715713431465,hr
wrote,0.00022345822924914826,wrote
fleur,0.00022341016142942818,fleur
geoffrey,0.00022332110268773325,geoffrey
toothbrush,0.00022323948132863615,toothbrush
occasional,0.00022312658589402698,occasional
concierge,0.00022297453305448269,concierge
similar,0.00022290024450442565,similar
melanie,0.00022283434938761112,melanie
craft,0.00022245926183472642,craft
bell,0.0002223493535311724,bell
organised,0.00022226266573997978,organised
gil,0.00022212857744371184,gil
painless,0.00022167633114485437,painless
tamara,0.00022151131703262053,tamara
resolved,0.00022145765693859227,resolved
magical,0.0002209157008320855,magical
ahold,0.00022059371489649177,ahold
nash,0.00022031533019786976,nash
contacting,0.00022031154330706616,contacting
rarely,0.00022001872167498726,rarely
appartement,0.0002199041187117286,appartement
abode,0.00021959928578497238,abode
locally,0.00021947645667576613,locally
hunting,0.0002192928931444017,hunting
form,0.00021900533844475872,form
goat,0.00021880245463001873,goat
crystal,0.00021879389544938717,crystal
ivy,0.00021878135927392613,ivy
bunkhouse,0.00021847683578977417,bunkhouse
proper,0.00021837463457013236,proper
crayola,0.00021813689803694883,crayola
combination,0.00021801716037261944,combination
conscientious,0.00021799565774703676,conscientious
duration,0.0002179401921804889,duration
condiment,0.000217931542319707,condiment
butter,0.00021751469643897396,butter
dry,0.00021734224523872983,dry
cabinet,0.0002171417135444981,cabinet
leafy,0.00021649391522544253,leafy
aurora,0.00021641834687188504,aurora
nearest,0.0002161570449522893,nearest
ezana,0.00021608201193012956,ezana
decorating,0.00021593691881258162,decorating
hen,0.0002156773178251993,hen
detached,0.00021534456702418085,detached
meredith,0.00021511393570098204,meredith
